id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_12124,"Soft Flip Flop/Chappal For Women","Size: 6, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=6&attribute_pa_color=brown,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12125,"Soft Flip Flop/Chappal For Women","Size: 6, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=6&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12126,"Soft Flip Flop/Chappal For Women","Size: 6, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=6&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12127,"Soft Flip Flop/Chappal For Women","Size: 6, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=6&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12128,"Soft Flip Flop/Chappal For Women","Size: 8, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=8&attribute_pa_color=black,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12129,"Soft Flip Flop/Chappal For Women","Size: 8, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=8&attribute_pa_color=brown,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12103,"Soft Flip Flop/Chappal For Women","Size: 10, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=10&attribute_pa_color=black,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12104,"Soft Flip Flop/Chappal For Women","Size: 10, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=10&attribute_pa_color=brown,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12105,"Soft Flip Flop/Chappal For Women","Size: 10, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=10&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12106,"Soft Flip Flop/Chappal For Women","Size: 10, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=10&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12107,"Soft Flip Flop/Chappal For Women","Size: 10, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=10&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12108,"Soft Flip Flop/Chappal For Women","Size: 12, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=12&attribute_pa_color=black,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12109,"Soft Flip Flop/Chappal For Women","Size: 12, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=12&attribute_pa_color=brown,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12110,"Soft Flip Flop/Chappal For Women","Size: 12, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=12&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12111,"Soft Flip Flop/Chappal For Women","Size: 12, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=12&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12112,"Soft Flip Flop/Chappal For Women","Size: 12, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=12&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12113,"Soft Flip Flop/Chappal For Women","Size: 14, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=14&attribute_pa_color=black,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12114,"Soft Flip Flop/Chappal For Women","Size: 14, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=14&attribute_pa_color=brown,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12115,"Soft Flip Flop/Chappal For Women","Size: 14, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de0dad17-ef73-4fa6-b098-b257ed8c3423.png,https://www.pakshopping.com.pk/product/soft-flip-flop-chappal-for-women/?attribute_pa_size=14&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",699PKR,in stock,wc_post_id_12102,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12094,"Flip Flops for Women","Flip Flops for Women",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",0PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0PKR,new,published,,,,,,,
wc_post_id_12093,"Flip Flops for Women","Flip Flops for Women",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",0PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0PKR,new,published,,,,,,,
wc_post_id_12080,"Flip Flops for Women","Color: Grey, Size: 8",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=grey&attribute_pa_size=8,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12081,"Flip Flops for Women","Color: Red, Size: 10",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=red&attribute_pa_size=10,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12082,"Flip Flops for Women","Color: Red, Size: 12",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=red&attribute_pa_size=12,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12083,"Flip Flops for Women","Color: Red, Size: 14",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=red&attribute_pa_size=14,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12084,"Flip Flops for Women","Color: Red, Size: 16",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=red&attribute_pa_size=16,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12085,"Flip Flops for Women","Color: Red, Size: 6",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=red&attribute_pa_size=6,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12086,"Flip Flops for Women","Color: Red, Size: 8",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=red&attribute_pa_size=8,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12087,"Flip Flops for Women","Color: Sky Blue, Size: 10",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=sky-blue&attribute_pa_size=10,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12088,"Flip Flops for Women","Color: Sky Blue, Size: 12",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=sky-blue&attribute_pa_size=12,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12089,"Flip Flops for Women","Color: Sky Blue, Size: 14",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=sky-blue&attribute_pa_size=14,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12090,"Flip Flops for Women","Color: Sky Blue, Size: 16",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=sky-blue&attribute_pa_size=16,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12091,"Flip Flops for Women","Color: Sky Blue, Size: 6",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=sky-blue&attribute_pa_size=6,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12092,"Flip Flops for Women","Color: Sky Blue, Size: 8",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=sky-blue&attribute_pa_size=8,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12066,"Flip Flops for Women","Color: Black, Size: 16",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=black&attribute_pa_size=16,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12067,"Flip Flops for Women","Color: Black, Size: 6",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=black&attribute_pa_size=6,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12068,"Flip Flops for Women","Color: Black, Size: 8",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=black&attribute_pa_size=8,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12069,"Flip Flops for Women","Color: Brown, Size: 10",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=brown&attribute_pa_size=10,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12070,"Flip Flops for Women","Color: Brown, Size: 12",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=brown&attribute_pa_size=12,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12071,"Flip Flops for Women","Color: Brown, Size: 14",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=brown&attribute_pa_size=14,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12072,"Flip Flops for Women","Color: Brown, Size: 16",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=brown&attribute_pa_size=16,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12073,"Flip Flops for Women","Color: Brown, Size: 6",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=brown&attribute_pa_size=6,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12074,"Flip Flops for Women","Color: Brown, Size: 8",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=brown&attribute_pa_size=8,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12075,"Flip Flops for Women","Color: Grey, Size: 10",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=grey&attribute_pa_size=10,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12076,"Flip Flops for Women","Color: Grey, Size: 12",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=grey&attribute_pa_size=12,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12077,"Flip Flops for Women","Color: Grey, Size: 14",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=grey&attribute_pa_size=14,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12078,"Flip Flops for Women","Color: Grey, Size: 16",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=grey&attribute_pa_size=16,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12079,"Flip Flops for Women","Color: Grey, Size: 6",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=grey&attribute_pa_size=6,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12063,"Flip Flops for Women","Color: Black, Size: 10",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=black&attribute_pa_size=10,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12064,"Flip Flops for Women","Color: Black, Size: 12",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=black&attribute_pa_size=12,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_12065,"Flip Flops for Women","Color: Black, Size: 14",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e3b68c1b-fbd3-4a02-9f15-45b60257cb5f.png,https://www.pakshopping.com.pk/product/flip-flops-for-women/?attribute_pa_color=black&attribute_pa_size=14,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12062,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,599PKR,new,published,,,,,,,
wc_post_id_11788,"Flip Flops for Girls","Flip Flops for Girls",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/e20fbe5b-21b0-4f21-9777-0333f5759e9b.png,https://www.pakshopping.com.pk/product/flip-flops-for-girls/,"Girl's Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes, Kid's Shoes","Pak Shopping - Clothing & Footwear",0PKR,in stock,wc_post_id_11751,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0PKR,new,published,,,,,,,
